Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
RR,EV Desired Capacity (%),0.85,22.0,0.0,-57.362468018563305,0.0,281.9726559771824,0.0,0.0,0.0,0.8376853262771649,0.0,0.0,0.0,59939.525691384006,0.0,375.31565154131573,0.0,77.58204281753457,0.0,22.38035142923635,0.0,31.766233766233764,0.0,0.0,0.0,506.075064927491,0.0,47.66320429137899,0.0,10.111030055905887,0.0,0.0030426209033303417,0.0,0.0009878305250864544,0.0,0.0020547903782438875,0.0,-113.57938231310419,0.0,0.0,0.0,0.0924828052520752,0.0,4.5155529805820896e-05,0.0,9.393884170994454e-05,0.0,-2.1245358525393816,0.0
SAC,EV Desired Capacity (%),0.85,22.0,0.0,-23.382687652399145,0.0,371.98559891401504,0.0,257.74232074223465,0.0,0.6444054859812817,0.0,27.147523585264523,0.0,125945.43396826433,0.0,556.6187911393502,0.0,62.35742355884714,0.0,37.44797144719155,0.0,13.419216317767043,0.0,5.0,0.0,349.7873978995835,0.0,49.902092975663685,0.0,4.096557573205118,0.0,0.006373181813893048,0.0,0.0008069121472358149,0.0,0.005566269666657233,0.0,-101.81496979403579,0.0,0.0,0.0,0.15026116371154785,0.0,3.670312770123246e-05,0.0,0.0002540682936534121,0.0,-0.8660254686073757,0.0
DDPG,EV Desired Capacity (%),0.85,22.0,0.0,34.21129697419348,0.0,134.1313022995596,0.0,320.6025,0.0,0.4304811000861524,0.0,0.0,0.0,267720.1256530121,0.0,843.7595052189389,0.0,39.80909400007311,0.0,36.90668616889951,0.0,12.987012987012985,0.0,10.0,0.0,224.66697989006445,0.0,9.939891234432023,0.0,-6.6865202867844475,0.0,0.004109858079300071,0.0,0.0004557611533629892,0.0,0.0036540969259370826,0.0,17.645501304926746,0.0,0.0,0.0,0.15142440795898438,0.0,2.0646636243073128e-05,0.0,0.00016691873173069538,0.0,1.267085073118277,0.0
DDPG+PER,EV Desired Capacity (%),0.85,22.0,0.0,-5.988431893106186,0.0,237.90260654166454,0.0,215.44000000000003,0.0,0.61424197592353,0.0,0.0,0.0,138867.21826241186,0.0,634.8257009768338,0.0,58.127874153242146,0.0,41.88887986850216,0.0,12.987012987012985,0.0,5.0,0.0,361.88641112067984,0.0,40.331861705771125,0.0,0.8054684915800377,0.0,0.00479810164586129,0.0,0.0007569087315572057,0.0,0.004041192914304084,0.0,-11.756831165384996,0.0,0.0,0.0,0.1733710765838623,0.0,3.443721228405024e-05,0.0,0.0001852162271196809,0.0,-0.22179377381874762,0.0
TQC,EV Desired Capacity (%),0.85,22.0,0.0,63.17054524173811,0.0,259.016856960008,0.0,574.8361517720997,0.0,0.3542386139953552,0.0,0.0,0.0,363990.6239296768,0.0,973.1076023305902,0.0,30.948689510704696,0.0,23.68529337239571,0.0,12.987012987012985,0.0,11.0,0.0,140.9956758319409,0.0,83.531988646888,0.0,-11.324709380112603,0.0,0.006466959423111822,0.0,0.0004662888993455624,0.0,0.006000670523766259,0.0,37.59507108445215,0.0,0.0,0.0,0.2127084732055664,0.0,2.0820249979837524e-05,0.0,0.0002720093962446824,0.0,2.3396498237680783,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.85,22.0,0.0,11.377886236898195,0.0,66.7190161252845,0.0,129.88173452403385,0.0,0.5956965341677084,0.0,0.0,0.0,192979.03953715038,0.0,720.4510259172478,0.0,51.44790238590994,0.0,24.53777191730074,0.0,18.0,0.0,4.0,0.0,235.82471328628765,0.0,11.407979566648061,0.0,-2.264900977469794,0.0,0.0020055828711595613,0.0,0.0006940726803279591,0.0,0.0013115101908316021,0.0,4.131297317407003,0.0,0.0,0.0,13.66700029373169,0.0,3.147908991024676e-05,0.0,5.956542750771107e-05,0.0,0.4214031939591924,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.85,22.0,0.0,14.093251885826545,0.0,45.413635567888505,0.0,123.44394631858333,0.0,0.5953106084330965,0.0,0.0,0.0,205099.10928206457,0.0,735.3186182691929,0.0,50.23733800052689,0.0,25.93164140892879,0.0,17.391304347826086,0.0,6.0,0.0,216.3368854522951,0.0,8.808035983134099,0.0,-2.7980259807028793,0.0,0.00183189262222594,0.0,0.0006710821838568674,0.0,0.0011608104383690728,0.0,6.365365352828353,0.0,0.0,0.0,14.668870449066162,0.0,3.04438431440359e-05,0.0,5.301477754344588e-05,0.0,0.5219722920676498,0.0
AFAP,EV Desired Capacity (%),0.95,27.0,0.0,-365.31714666648554,0.0,705.7911300259784,0.0,0.0,0.0,1.0,0.0,825.1752485145599,0.0,86771.28675685005,0.0,490.43522891937425,0.0,99.97101449275362,0.0,0.14779766706066008,0.0,99.21739130434783,0.0,0.0,0.0,784.62628542772,0.0,136.91962837576784,0.0,25.369761621625575,0.0,0.00849610510581541,0.0,0.0016189498773816803,0.0,0.0068771552284337305,0.0,-6776.5987085602565,0.0,0.0,0.0,0.09272027015686035,0.0,6.025353783239728e-05,0.0,0.00025739950443737843,0.0,-13.530264691351316,0.0
ALAP,EV Desired Capacity (%),0.95,27.0,0.0,-258.6072357012314,0.0,391.1235765805676,0.0,0.0,0.0,0.8410466132095781,0.0,283.65985345179007,0.0,134635.14934355245,0.0,534.3450848333999,0.0,80.4678631470605,0.0,13.360333204125622,0.0,57.64578833693306,0.0,0.0,0.0,557.716604925037,0.0,88.87911752144564,0.0,14.05899207330841,0.0,0.003667306872290834,0.0,0.000925248347265877,0.0,0.0027420585250249574,0.0,-8383.937488120333,0.0,0.0,0.0,0.07818198204040527,0.0,3.479982263287666e-05,0.0,0.0001011032219721864,0.0,-9.578045766712274,0.0
RR,EV Desired Capacity (%),0.95,27.0,0.0,-176.78699808845025,0.0,324.69542163015234,0.0,0.0,0.0,0.8014616480014806,0.0,0.0,0.0,80935.97754784564,0.0,458.94331305792014,0.0,76.88313386462322,0.0,21.686455741721502,0.0,42.02597402597403,0.0,0.0,0.0,455.33590792385104,0.0,50.4097061943384,0.0,11.671222683241957,0.0,0.003789265510119591,0.0,0.001128725797086342,0.0,0.002660539713033249,0.0,-338.13833207157376,0.0,0.0,0.0,0.08820724487304688,0.0,4.204207934486706e-05,0.0,9.873135429011228e-05,0.0,-6.547666595868527,0.0
