Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_evs_spawned_mean,total_evs_spawned_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
ALAP,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,-89.28734466384567,0.0,372.0707719126967,0.0,0.0,0.0,0.9700103806787911,0.0,364.43628276386795,0.0,125199.72620173584,0.0,529.321059421889,0.0,81.3329498411022,0.0,11.792254668762252,0.0,57.64578833693306,0.0,0.0,0.0,3.974852307433057,0.0,100.23370797225472,0.0,13.409138764331253,0.0,0.0030556746887867156,0.0,0.0008618480194145362,0.0,0.0021938266693721795,0.0,-107.89646419277204,0.0,0.0,0.0,0.042822837829589844,0.0,3.502764226637076e-05,0.0,8.720503123801221e-05,0.0,-3.5714937865538268,0.0
RR,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,-68.61404575010964,0.0,317.0792037164814,0.0,0.0,0.0,0.9129654252580668,0.0,0.0,0.0,68040.35782265641,0.0,402.0944862361704,0.0,77.69678912700165,0.0,18.310367483491405,0.0,43.14782608695652,0.0,0.0,0.0,0.0,0.0,43.67121256613575,0.0,11.427285782382274,0.0,0.0032913960590427198,0.0,0.0010485677104804375,0.0,0.0022428283485622824,0.0,-65.71300000600644,0.0,0.0,0.0,0.0645904541015625,0.0,4.2206793880502964e-05,0.0,9.006972479666872e-05,0.0,-2.7445618300043857,0.0
SAC,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,54.37273478463815,0.0,162.71273395273272,0.0,454.32986774335103,0.0,0.4236806673768203,0.0,24.039421220359927,0.0,430178.59184976737,0.0,1022.8105343534501,0.0,37.83128068924809,0.0,32.14234639989425,0.0,12.987012987012985,0.0,13.0,0.0,0.0,0.0,35.66113394510859,0.0,-10.509652754913198,0.0,0.005462875659106162,0.0,0.00043510670101911574,0.0,0.0050277689580870465,0.0,38.61545186281996,0.0,0.0,0.0,0.1229560375213623,0.0,1.7310052107844832e-05,0.0,0.0002019726245548184,0.0,2.1749093913855257,0.0
DDPG,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,38.44773710292376,0.0,219.85638920086413,0.0,416.745,0.0,0.4513711683197645,0.0,0.0,0.0,326063.0046571854,0.0,916.0623007517879,0.0,43.49734480867821,0.0,38.78258159887077,0.0,12.987012987012985,0.0,14.0,0.0,0.0,0.0,19.871241360055926,0.0,-7.095711092140022,0.0,0.005807958911589343,0.0,0.0004630128094420349,0.0,0.0053449461021473086,0.0,21.31085956066357,0.0,0.0,0.0,0.09159374237060547,0.0,1.849222743258868e-05,0.0,0.0002158956253935837,0.0,1.5379094841169505,0.0
DDPG+PER,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,-9.573028811489126,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.5820516552301225,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,-5.352831006012136,0.0,0.0,0.0,0.08606362342834473,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,-0.38292115245956504,0.0
TQC,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,59.74104509933361,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.4186769066089249,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4689.318676383749,0.0,0.0,0.0,0.12821102142333984,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,2.3896418039733445,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,8.436990084177499,0.0,95.42816730185739,0.0,130.12,0.0,0.7130310958905225,0.0,0.0,0.0,201435.74467446664,0.0,753.8655226507946,0.0,54.18357624954265,0.0,20.5690381417185,0.0,16.033950617283953,0.0,3.0,0.0,0.0,0.0,18.451313287950942,0.0,-1.2502664378794877,0.0,0.0023067671341452435,0.0,0.0007875349882493936,0.0,0.0015192321458958502,0.0,2.258104967695102,0.0,0.0,0.0,7.7685887813568115,0.0,3.1457589801583245e-05,0.0,6.078642520951778e-05,0.0,0.3374796033670999,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.75,25.0,0.0,25.0,0.0,18.422190036807056,0.0,49.02782478950064,0.0,136.4325,0.0,0.6568851642623236,0.0,0.0,0.0,237598.11326038896,0.0,806.5783651631513,0.0,50.552537059609286,0.0,21.74031075165465,0.0,18.208695652173915,0.0,2.0,0.0,0.0,0.0,10.08913811046866,0.0,-3.149995933633548,0.0,0.0020262653632127244,0.0,0.00072501180900466,0.0,0.0013012535542080647,0.0,9.07281530734481,0.0,0.0,0.0,9.977917909622192,0.0,2.892206838793337e-05,0.0,5.2055651472128755e-05,0.0,0.7368876014722823,0.0
AFAP,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,-139.96573697754482,0.0,648.0850944056498,0.0,0.0,0.0,1.0,0.0,947.82327184793,0.0,120547.70110728794,0.0,545.000231470967,0.0,99.99514242878563,0.0,0.018067204944304832,0.0,99.91304347826087,0.0,0.0,0.0,79.01382221754525,0.0,130.03521085531372,0.0,23.35647843905131,0.0,0.008100693574451015,0.0,0.0015292573787491998,0.0,0.006571436195701816,0.0,-3399.0496355439386,0.0,0.0,0.0,0.032575368881225586,0.0,6.144605535039924e-05,0.0,0.00026535007515575166,0.0,-5.598629479101793,0.0
ALAP,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,-89.28734466384567,0.0,372.0707719126967,0.0,0.0,0.0,0.914587114106348,0.0,364.43628276386795,0.0,125199.72620173584,0.0,529.321059421889,0.0,81.3329498411022,0.0,11.792254668762252,0.0,57.64578833693306,0.0,0.0,0.0,3.974852307433057,0.0,100.23370797225472,0.0,13.409138764331253,0.0,0.0030556746887867156,0.0,0.0008618480194145362,0.0,0.0021938266693721795,0.0,-103.16046320091613,0.0,0.0,0.0,0.035677194595336914,0.0,3.502764226637076e-05,0.0,8.720503123801221e-05,0.0,-3.5714937865538268,0.0
